;dataset_name;dataset_size;dataset_random_seed;algorithm_name;algorithm_random_seed;time_start;time_stop;time_total
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/simple_prep-rand_2/;bank_cards_v2;5000;3;simple_prep;2;1668606882;1668606914;32,38984084
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/simple_prep-rand_3/;bank_cards_v2;5000;3;simple_prep;3;1668606891;1668606924;32,54757714
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/simple_prep-rand_4/;bank_cards_v2;5000;3;simple_prep;4;1668606906;1668606938;32,1219821
../experiments/preprocessing/bank_cards_v2-size_5000-rand_3/simple_prep-rand_5/;bank_cards_v2;5000;3;simple_prep;5;1668606918;1668606951;32,68541312
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/filter_prep-rand_1/;bank_cards_v2;5000;4;filter_prep;1;1668606938;1668606971;32,87920189
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/filter_prep-rand_2/;bank_cards_v2;5000;4;filter_prep;2;1668606951;1668606985;33,87764406
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/filter_prep-rand_3/;bank_cards_v2;5000;4;filter_prep;3;1668606966;1668607001;34,50703597
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/filter_prep-rand_4/;bank_cards_v2;5000;4;filter_prep;4;1668606979;1668607011;32,50550199
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/filter_prep-rand_5/;bank_cards_v2;5000;4;filter_prep;5;1668606988;1668607021;32,59336209
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/lemma_prep-rand_1/;bank_cards_v2;5000;4;lemma_prep;1;1668606937;1668606970;32,48344302
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/lemma_prep-rand_2/;bank_cards_v2;5000;4;lemma_prep;2;1668606947;1668606979;32,67927599
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/lemma_prep-rand_3/;bank_cards_v2;5000;4;lemma_prep;3;1668606956;1668606989;32,83008814
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/lemma_prep-rand_4/;bank_cards_v2;5000;4;lemma_prep;4;1668606971;1668607005;34,07126808
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/lemma_prep-rand_5/;bank_cards_v2;5000;4;lemma_prep;5;1668606985;1668607018;32,61982584
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/simple_prep-rand_1/;bank_cards_v2;5000;4;simple_prep;1;1668606933;1668606966;33,03449297
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/simple_prep-rand_2/;bank_cards_v2;5000;4;simple_prep;2;1668606946;1668606979;32,48547912
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/simple_prep-rand_3/;bank_cards_v2;5000;4;simple_prep;3;1668606956;1668606988;32,47254801
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/simple_prep-rand_4/;bank_cards_v2;5000;4;simple_prep;4;1668606970;1668607002;32,30568886
../experiments/preprocessing/bank_cards_v2-size_5000-rand_4/simple_prep-rand_5/;bank_cards_v2;5000;4;simple_prep;5;1668606980;1668607013;33,01612997
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/filter_prep-rand_1/;bank_cards_v2;5000;5;filter_prep;1;1668607002;1668607034;32,2208662
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/filter_prep-rand_2/;bank_cards_v2;5000;5;filter_prep;2;1668607013;1668607045;32,19429803
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/filter_prep-rand_3/;bank_cards_v2;5000;5;filter_prep;3;1668607022;1668607055;33,07987499
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/filter_prep-rand_4/;bank_cards_v2;5000;5;filter_prep;4;1668607038;1668607070;32,36726379
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/filter_prep-rand_5/;bank_cards_v2;5000;5;filter_prep;5;1668607050;1668607082;31,53274679
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/lemma_prep-rand_1/;bank_cards_v2;5000;5;lemma_prep;1;1668607001;1668607033;32,39640903
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/lemma_prep-rand_2/;bank_cards_v2;5000;5;lemma_prep;2;1668607011;1668607043;31,61685491
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/lemma_prep-rand_3/;bank_cards_v2;5000;5;lemma_prep;3;1668607021;1668607053;31,955127
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/lemma_prep-rand_4/;bank_cards_v2;5000;5;lemma_prep;4;1668607034;1668607066;31,41705513
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/lemma_prep-rand_5/;bank_cards_v2;5000;5;lemma_prep;5;1668607045;1668607077;31,96743298
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/simple_prep-rand_1/;bank_cards_v2;5000;5;simple_prep;1;1668606989;1668607022;32,589993
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/simple_prep-rand_2/;bank_cards_v2;5000;5;simple_prep;2;1668607005;1668607038;32,86238503
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/simple_prep-rand_3/;bank_cards_v2;5000;5;simple_prep;3;1668607018;1668607050;32,59102416
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/simple_prep-rand_4/;bank_cards_v2;5000;5;simple_prep;4;1668607033;1668607066;32,37849617
../experiments/preprocessing/bank_cards_v2-size_5000-rand_5/simple_prep-rand_5/;bank_cards_v2;5000;5;simple_prep;5;1668607043;1668607074;31,36367607
